"studyYear","studyDbId","studyName","studyDesign","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","Number of plants planted per NET plot|CO_331:0000678","Number of plants established per NET plot|CO_331:0000192","Virus symptoms estimating 1-9|CO_331:0000193","Virus symptoms estimating 1-9|month 1|before harvest|COMP:0000024","Vine vigor estimating 1-9|CO_331:0000197","Number of plants harvested per NET plot|CO_331:0000679","Number of plants with storage roots per NET plot|CO_331:0000211","Number of commercial storage roots per NET plot|CO_331:0000214","Number of non-commercial storage roots per NET plot|CO_331:0000217","Weight of commercial storage roots per NET plot in kg|CO_331:0000220","Weight of non-commercial storage roots per NET plot in kg|CO_331:0000223","Weight of vines per NET plot in kg|CO_331:0000227","Storage root skin predominant color estimating 1-9 CIP|CO_331:0000175","Storage root size estimating 1-9|CO_331:0000184","Storage root appearance estimating 1-9 CIP|CO_331:0000202","Reaction to sweet potato weevil estimating 1-9|CO_331:0000207","Content of beta-carotene in fresh weight basis in raw storage roots estimating from RHS color chart in mg per 100g|CO_331:0001023","Total storage root weight per NET plot in kg|CO_331:0000237","Biomass yield in kg per plot|CO_331:0000683","Number of storage roots after harvest per NET plot|CO_331:0000233","Average commercial storage root weight computation kg|CO_331:0000680","Average non-commercial storage root weight computation kg|CO_331:0002039","Average total storage root weight computation kg|CO_331:0002040","Number of storage roots-after harvest per plant harvested|CO_331:0000230","Number of storage roots-after harvest per plant planted|CO_331:0000994","Number of commercial storage roots per plant harvested|CO_331:2000036","Number of commercial storage roots per plant planted|CO_331:0000993","Storage roots yield in kg per plant harvested|CO_331:0000681","Storage roots yield in kg per plant planted|CO_331:0000989","Vine weight in kg per plant harvested|CO_331:0000990","Vine weight in kg per plant planted|CO_331:0000991","Percentage of commercial storage root|CO_331:0000682","Harvest index computing percent|CO_331:0000302","Survival index computing percent|CO_331:0000301","Commercial storage root yield tons per ha|CO_331:0000809","Commercial storage root yield adjusted tons per ha|CO_331:0000998","Total storage roots yield computation tons per ha|CO_331:0000296","Total storage roots yield adjusted tons per ha|CO_331:0000999","Total foliage yield in tons per ha|CO_331:0000684","Total foliage yield adjusted in tons per ha|CO_331:0001002","Biomass yield in tons per ha|CO_331:0001003","Biomass yield adjusted in tons per ha|CO_331:0001004 "
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00435","","","","26","19","1","3","7","19","19","17","21","5","6.5","7.8","2","3","5","3","7.23","11.5","19.3","38","0.294117647","0.30952381","0.302631579","2","1.461538462","0.894736842","0.653846154","0.605263158","0.442307692","0.410526316","0.3","44.73684211","59.58549223","73.07692308","7.122507123","9.746588694","16.38176638","22.417154","11.11111111","15.20467836","27.49287749","37.62183236"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00436","","","","26","20","1","3","5","20","20","21","30","5.9","8.5","12.5","6","3","3","3","10.5","14.4","26.9","51","0.280952381","0.283333333","0.282352941","2.55","1.961538462","1.05","0.807692308","0.72","0.553846154","0.625","0.480769231","41.17647059","53.53159851","76.92307692","8.404558405","10.92592593","20.51282051","26.66666667","17.80626781","23.14814815","38.31908832","49.81481481"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00437","","","","26","19","1","3","5","19","19","19","18","5","4.8","3.5","8","3","3","3","12.39","9.8","13.3","37","0.263157895","0.266666667","0.264864865","1.947368421","1.423076923","1","0.730769231","0.515789474","0.376923077","0.184210526","0.134615385","51.35135135","73.68421053","73.07692308","7.122507123","9.746588694","13.96011396","19.10331384","4.985754986","6.822612086","18.94586895","25.92592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00438","","","","26","11","1","5","5","11","5","0","11","0","3","4.5","2","7","5","5","7.76","3","7.5","11","","0.272727273","0.272727273","1","0.423076923","0","0","0.272727273","0.115384615","0.409090909","0.173076923","0","40","42.30769231","0","0","4.273504274","10.1010101","6.41025641","15.15151515","10.68376068","25.25252525"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00439","","","","26","14","1","3","7","14","14","18","22","4.5","6.5","5.5","2","3","3","3","10.5","11","16.5","40","0.25","0.295454545","0.275","2.857142857","1.538461538","1.285714286","0.692307692","0.785714286","0.423076923","0.392857143","0.211538462","45","66.66666667","53.84615385","6.41025641","11.9047619","15.66951567","29.1005291","7.834757835","14.55026455","23.5042735","43.65079365"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00440","","","","26","20","3","5","7","20","20","22","26","6.5","8.5","11.5","9","3","5","3","","15","26.5","48","0.295454545","0.326923077","0.3125","2.4","1.846153846","1.1","0.846153846","0.75","0.576923077","0.575","0.442307692","45.83333333","56.60377358","76.92307692","9.259259259","12.03703704","21.36752137","27.77777778","16.38176638","21.2962963","37.74928775","49.07407407"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00441","","","","26","19","1","3","7","19","19","20","17","7.5","5.8","8.5","6","7","5","5","3.03","13.3","21.8","37","0.375","0.341176471","0.359459459","1.947368421","1.423076923","1.052631579","0.769230769","0.7","0.511538462","0.447368421","0.326923077","54.05405405","61.00917431","73.07692308","10.68376068","14.61988304","18.94586895","25.92592593","12.10826211","16.56920078","31.05413105","42.49512671"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00442","","","","26","13","1","5","5","13","13","9","10","1.5","2","5","2","7","7","3","7.76","3.5","8.5","19","0.166666667","0.2","0.184210526","1.461538462","0.730769231","0.692307692","0.346153846","0.269230769","0.134615385","0.384615385","0.192307692","47.36842105","41.17647059","50","2.136752137","4.273504274","4.985754986","9.971509972","7.122507123","14.24501425","12.10826211","24.21652422"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00443","","","","26","10","1","3","5","10","5","0","9","0","2.1","3.5","6","7","7","5","10.5","2.1","5.6","9","","0.233333333","0.233333333","0.9","0.346153846","0","0","0.21","0.080769231","0.35","0.134615385","0","37.5","38.46153846","0","0","2.991452991","7.777777778","4.985754986","12.96296296","7.977207977","20.74074074"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00444","","","","26","9","1","5","3","9","6","0","8","0","1.7","3.1","5","7","5","5","5.49","1.7","4.8","8","","0.2125","0.2125","0.888888889","0.307692308","0","0","0.188888889","0.065384615","0.344444444","0.119230769","0","35.41666667","34.61538462","0","0","2.421652422","6.995884774","4.415954416","12.75720165","6.837606838","19.75308642"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00445","","","","26","10","1","5","5","10","7","0","10","0","2","4.1","5","5","5","3","5.49","2","6.1","10","","0.2","0.2","1","0.384615385","0","0","0.2","0.076923077","0.41","0.157692308","0","32.78688525","38.46153846","0","0","2.849002849","7.407407407","5.84045584","15.18518519","8.689458689","22.59259259"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00446","","","","26","8","1","3","5","8","3","0","7","0","1.5","3.1","5","7","7","3","6.12","1.5","4.6","7","","0.214285714","0.214285714","0.875","0.269230769","0","0","0.1875","0.057692308","0.3875","0.119230769","0","32.60869565","30.76923077","0","0","2.136752137","6.944444444","4.415954416","14.35185185","6.552706553","21.2962963"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00447","","","","26","10","1","5","3","10","10","8","12","1.5","2","5.5","4","5","7","5","7.76","3.5","9","20","0.1875","0.166666667","0.175","2","0.769230769","0.8","0.307692308","0.35","0.134615385","0.55","0.211538462","40","38.88888889","38.46153846","2.136752137","5.555555556","4.985754986","12.96296296","7.834757835","20.37037037","12.82051282","33.33333333"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00448","","","","26","12","1","3","5","12","12","10","11","2","1.9","6","5","5","5","5","6.12","3.9","9.9","21","0.2","0.172727273","0.185714286","1.75","0.807692308","0.833333333","0.384615385","0.325","0.15","0.5","0.230769231","47.61904762","39.39393939","46.15384615","2.849002849","6.172839506","5.555555556","12.03703704","8.547008547","18.51851852","14.1025641","30.55555556"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00449","","","","26","8","1","3","5","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.76923077","","","","","","","",""
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00450","","","","26","19","1","3","7","19","19","19","20","5.6","6.7","8.5","4","3","3","3","14.37","12.3","20.8","39","0.294736842","0.335","0.315384615","2.052631579","1.5","1","0.730769231","0.647368421","0.473076923","0.447368421","0.326923077","48.71794872","59.13461538","73.07692308","7.977207977","10.91617934","17.52136752","23.97660819","12.10826211","16.56920078","29.62962963","40.54580897"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00451","","","","26","10","1","5","3","10","5","0","11","0","2","4.5","4","7","5","3","7.23","2","6.5","11","","0.181818182","0.181818182","1.1","0.423076923","0","0","0.2","0.076923077","0.45","0.173076923","0","30.76923077","38.46153846","0","0","2.849002849","7.407407407","6.41025641","16.66666667","9.259259259","24.07407407"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00452","","","","26","11","1","5","3","11","11","8","11","1.5","2","3","7","5","7","5","4.41","3.5","6.5","19","0.1875","0.181818182","0.184210526","1.727272727","0.730769231","0.727272727","0.307692308","0.318181818","0.134615385","0.272727273","0.115384615","42.10526316","53.84615385","42.30769231","2.136752137","5.050505051","4.985754986","11.78451178","4.273504274","10.1010101","9.259259259","21.88552189"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00453","","","","26","12","1","5","3","12","12","9","10","1.7","2.1","4","4","9","7","3","7.23","3.8","7.8","19","0.188888889","0.21","0.2","1.583333333","0.730769231","0.75","0.346153846","0.316666667","0.146153846","0.333333333","0.153846154","47.36842105","48.71794872","46.15384615","2.421652422","5.24691358","5.413105413","11.72839506","5.698005698","12.34567901","11.11111111","24.07407407"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00454","","","","26","15","1","5","5","15","15","11","12","3","2","5.5","5","9","7","3","4.41","5","10.5","23","0.272727273","0.166666667","0.217391304","1.533333333","0.884615385","0.733333333","0.423076923","0.333333333","0.192307692","0.366666667","0.211538462","47.82608696","47.61904762","57.69230769","4.273504274","7.407407407","7.122507123","12.34567901","7.834757835","13.58024691","14.95726496","25.92592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00455","","","","26","16","1","5","5","16","16","10","11","2.5","3.5","4.5","2","7","7","5","3.03","6","10.5","21","0.25","0.318181818","0.285714286","1.3125","0.807692308","0.625","0.384615385","0.375","0.230769231","0.28125","0.173076923","47.61904762","57.14285714","61.53846154","3.561253561","5.787037037","8.547008547","13.88888889","6.41025641","10.41666667","14.95726496","24.30555556"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00456","","","","26","11","1","5","5","11","11","9","11","1.5","2","3.5","8","5","7","3","","3.5","7","20","0.166666667","0.181818182","0.175","1.818181818","0.769230769","0.818181818","0.346153846","0.318181818","0.134615385","0.318181818","0.134615385","45","50","42.30769231","2.136752137","5.050505051","4.985754986","11.78451178","4.985754986","11.78451178","9.971509972","23.56902357"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00457","","","","26","12","1","5","5","12","12","12","11","3.5","2.5","4.5","5","5","5","5","4.41","6","10.5","23","0.291666667","0.227272727","0.260869565","1.916666667","0.884615385","1","0.461538462","0.5","0.230769231","0.375","0.173076923","52.17391304","57.14285714","46.15384615","4.985754986","10.80246914","8.547008547","18.51851852","6.41025641","13.88888889","14.95726496","32.40740741"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00458","","","","26","18","1","3","7","18","18","17","22","5.5","7.5","9","4","3","3","3","10.5","13","22","39","0.323529412","0.340909091","0.333333333","2.166666667","1.5","0.944444444","0.653846154","0.722222222","0.5","0.5","0.346153846","43.58974359","59.09090909","69.23076923","7.834757835","11.31687243","18.51851852","26.74897119","12.82051282","18.51851852","31.33903134","45.26748971"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00459","","","","26","12","1","3","5","12","12","9","10","1.5","1.6","5.5","6","7","7","3","7.23","3.1","8.6","19","0.166666667","0.16","0.163157895","1.583333333","0.730769231","0.75","0.346153846","0.258333333","0.119230769","0.458333333","0.211538462","47.36842105","36.04651163","46.15384615","2.136752137","4.62962963","4.415954416","9.567901235","7.834757835","16.97530864","12.25071225","26.54320988"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00460","","","","26","19","1","3","7","19","19","10","11","2","1.9","6","8","5","3","3","","3.9","9.9","21","0.2","0.172727273","0.185714286","1.105263158","0.807692308","0.526315789","0.384615385","0.205263158","0.15","0.315789474","0.230769231","47.61904762","39.39393939","73.07692308","2.849002849","3.898635478","5.555555556","7.602339181","8.547008547","11.69590643","14.1025641","19.29824561"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00461","","","","26","14","1","3","5","14","14","9","12","1.3","2","3","6","7","7","5","","3.3","6.3","21","0.144444444","0.166666667","0.157142857","1.5","0.807692308","0.642857143","0.346153846","0.235714286","0.126923077","0.214285714","0.115384615","42.85714286","52.38095238","53.84615385","1.851851852","3.439153439","4.700854701","8.73015873","4.273504274","7.936507937","8.974358974","16.66666667"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00462","","","","26","11","1","5","5","11","11","8","10","1.5","2","3","5","7","7","3","7.23","3.5","6.5","18","0.1875","0.2","0.194444444","1.636363636","0.692307692","0.727272727","0.307692308","0.318181818","0.134615385","0.272727273","0.115384615","44.44444444","53.84615385","42.30769231","2.136752137","5.050505051","4.985754986","11.78451178","4.273504274","10.1010101","9.259259259","21.88552189"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00463","","","","26","11","1","3","5","11","11","8","10","1.5","1.9","3","2","9","7","3","7.76","3.4","6.4","18","0.1875","0.19","0.188888889","1.636363636","0.692307692","0.727272727","0.307692308","0.309090909","0.130769231","0.272727273","0.115384615","44.44444444","53.125","42.30769231","2.136752137","5.050505051","4.843304843","11.44781145","4.273504274","10.1010101","9.116809117","21.54882155"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00464","","","","26","10","1","5","3","10","10","0","12","0","2.5","4.5","6","7","5","5","6.12","2.5","7","12","","0.208333333","0.208333333","1.2","0.461538462","0","0","0.25","0.096153846","0.45","0.173076923","0","35.71428571","38.46153846","0","0","3.561253561","9.259259259","6.41025641","16.66666667","9.971509972","25.92592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00465","","","","26","12","1","5","5","12","12","10","11","1.5","2","4.5","7","5","5","3","7.76","3.5","8","21","0.15","0.181818182","0.166666667","1.75","0.807692308","0.833333333","0.384615385","0.291666667","0.134615385","0.375","0.173076923","47.61904762","43.75","46.15384615","2.136752137","4.62962963","4.985754986","10.80246914","6.41025641","13.88888889","11.3960114","24.69135802"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00466","","","","26","20","1","3","7","20","20","18","13","7.5","4","7.5","6","3","1","3","7.23","11.5","19","31","0.416666667","0.307692308","0.370967742","1.55","1.192307692","0.9","0.692307692","0.575","0.442307692","0.375","0.288461538","58.06451613","60.52631579","76.92307692","10.68376068","13.88888889","16.38176638","21.2962963","10.68376068","13.88888889","27.06552707","35.18518519"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00467","","","","26","17","1","3","5","17","17","10","12","2.3","3.1","4.5","2","7","7","3","3.03","5.4","9.9","22","0.23","0.258333333","0.245454545","1.294117647","0.846153846","0.588235294","0.384615385","0.317647059","0.207692308","0.264705882","0.173076923","45.45454545","54.54545455","65.38461538","3.276353276","5.010893246","7.692307692","11.76470588","6.41025641","9.803921569","14.1025641","21.56862745"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00468","","","","26","16","3","5","7","16","16","18","21","5.7","7.1","6.5","4","5","5","3","6.12","12.8","19.3","39","0.316666667","0.338095238","0.328205128","2.4375","1.5","1.125","0.692307692","0.8","0.492307692","0.40625","0.25","46.15384615","66.32124352","61.53846154","8.11965812","13.19444444","18.23361823","29.62962963","9.259259259","15.0462963","27.49287749","44.67592593"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00469","","","","26","12","1","5","5","12","12","10","12","2","3.1","4.5","2","5","7","5","7.76","5.1","9.6","22","0.2","0.258333333","0.231818182","1.833333333","0.846153846","0.833333333","0.384615385","0.425","0.196153846","0.375","0.173076923","45.45454545","53.125","46.15384615","2.849002849","6.172839506","7.264957265","15.74074074","6.41025641","13.88888889","13.67521368","29.62962963"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00470","","","","26","10","1","5","3","10","10","0","12","0","3","3.5","4","5","7","3","6.12","3","6.5","12","","0.25","0.25","1.2","0.461538462","0","0","0.3","0.115384615","0.35","0.134615385","0","46.15384615","38.46153846","0","0","4.273504274","11.11111111","4.985754986","12.96296296","9.259259259","24.07407407"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00471","","","","26","19","1","3","7","19","19","20","23","7.5","7.3","4.5","2","3","3","3","7.23","14.8","19.3","43","0.375","0.317391304","0.344186047","2.263157895","1.653846154","1.052631579","0.769230769","0.778947368","0.569230769","0.236842105","0.173076923","46.51162791","76.68393782","73.07692308","10.68376068","14.61988304","21.08262108","28.84990253","6.41025641","8.771929825","27.49287749","37.62183236"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00472","","","","26","10","1","5","3","10","10","8","12","2","1.9","3.8","2","5","5","5","6.12","3.9","7.7","20","0.25","0.158333333","0.195","2","0.769230769","0.8","0.307692308","0.39","0.15","0.38","0.146153846","40","50.64935065","38.46153846","2.849002849","7.407407407","5.555555556","14.44444444","5.413105413","14.07407407","10.96866097","28.51851852"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00473","","","","26","20","1","3","5","20","20","15","23","4.7","7","6.5","4","3","3","3","12.39","11.7","18.2","38","0.313333333","0.304347826","0.307894737","1.9","1.461538462","0.75","0.576923077","0.585","0.45","0.325","0.25","39.47368421","64.28571429","76.92307692","6.695156695","8.703703704","16.66666667","21.66666667","9.259259259","12.03703704","25.92592593","33.7037037"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00474","","","","26","14","3","5","5","14","14","9","10","1.9","2","3.5","7","5","7","3","3.03","3.9","7.4","19","0.211111111","0.2","0.205263158","1.357142857","0.730769231","0.642857143","0.346153846","0.278571429","0.15","0.25","0.134615385","47.36842105","52.7027027","53.84615385","2.706552707","5.026455026","5.555555556","10.31746032","4.985754986","9.259259259","10.54131054","19.57671958"
"","","MZP2013GUR-PT01","","","","","","","","","MZP2013GUR-PT01-00475","","","","26","19","1","3","5","19","19","19","20","7.5","5.5","5.5","8","3","3","5","12.39","13","18.5","39","0.394736842","0.275","0.333333333","2.052631579","1.5","1","0.730769231","0.684210526","0.5","0.289473684","0.211538462","48.71794872","70.27027027","73.07692308","10.68376068","14.61988304","18.51851852","25.3411306","7.834757835","10.72124756","26.35327635","36.06237817"
